MM/DD/YYYY HH:mm:ss:msms,ch01,ch02,ch03,ch04
08/20/2016 14:19:20:5004,2346,2428,0067,0059
08/20/2016 14:19:20:5254,2277,2363,0066,0066
08/20/2016 14:19:20:5504,2324,2424,0067,0067
08/20/2016 14:19:20:5755,2435,2456,0067,0065
08/20/2016 14:19:20:6004,2400,2412,0066,0065
08/20/2016 14:19:20:6254,2305,2388,0059,0061
08/20/2016 14:19:20:6504,2251,2404,0069,0064
08/20/2016 14:19:20:6755,2423,2433,0062,0061
08/20/2016 14:19:20:7004,2430,2419,0066,0061
08/20/2016 14:19:20:7255,2353,2388,0087,0055
08/20/2016 14:19:20:7504,2286,2331,0074,0060
08/20/2016 14:19:20:7755,2319,2418,0070,0062
08/20/2016 14:19:20:8004,2409,2396,0066,0060
08/20/2016 14:19:20:8254,2455,2432,0089,0059
08/20/2016 14:19:20:8504,2376,2346,0072,0062
08/20/2016 14:19:20:8755,2305,2362,0085,0062
08/20/2016 14:19:20:9004,2262,2424,0072,0061
08/20/2016 14:19:20:9255,2441,2433,0062,0053
08/20/2016 14:19:20:9504,2436,2417,0070,0064
08/20/2016 14:19:20:9755,2318,2354,0089,0062
08/20/2016 14:19:21:0254,2432,2393,0104,0082
08/20/2016 14:19:21:0504,2425,2394,0090,0066
08/20/2016 14:19:21:0755,2354,2371,0076,0063
08/20/2016 14:19:21:1005,2242,2407,0084,0062
08/20/2016 14:19:21:1254,2356,2421,0071,0084
08/20/2016 14:19:21:1505,2432,2429,0064,0065
08/20/2016 14:19:21:1755,2414,2372,0084,0062
08/20/2016 14:19:21:2004,2342,2334,0071,0056
08/20/2016 14:19:21:2255,2269,2414,0081,0058
08/20/2016 14:19:21:2504,2343,2418,0076,0061
08/20/2016 14:19:21:2755,2421,2432,0066,0058
08/20/2016 14:19:21:3005,2374,2375,0062,0058
08/20/2016 14:19:21:3255,2297,2383,0070,0062
08/20/2016 14:19:21:3505,2287,2416,0067,0060
08/20/2016 14:19:21:3755,2408,2441,0063,0058
08/20/2016 14:19:21:4005,2394,2387,0063,0061
08/20/2016 14:19:21:4255,2354,2377,0059,0057
08/20/2016 14:19:21:4504,2365,2314,0064,0059
08/20/2016 14:19:21:4754,2303,2411,0066,0060
08/20/2016 14:19:21:5005,2421,2433,0064,0060
08/20/2016 14:19:21:5254,2423,2428,0063,0058
08/20/2016 14:19:21:5504,2442,2431,0063,0060
08/20/2016 14:19:21:5754,2373,2396,0060,0058
08/20/2016 14:19:21:6005,2316,2367,0095,0061
08/20/2016 14:19:21:6254,2316,2358,0075,0060
08/20/2016 14:19:21:6504,2337,2403,0069,0059
08/20/2016 14:19:21:6754,2447,2440,0070,0060
08/20/2016 14:19:21:7005,2380,2419,0073,0058
08/20/2016 14:19:21:7254,2362,2388,0097,0057
08/20/2016 14:19:21:7505,2276,2370,0074,0053
08/20/2016 14:19:21:7754,2339,2440,0073,0059
08/20/2016 14:19:21:8005,2428,2415,0066,0052
08/20/2016 14:19:21:8255,2383,2412,0069,0059
08/20/2016 14:19:21:8505,2308,2322,0060,0054
08/20/2016 14:19:21:8754,2286,2397,0069,0060
08/20/2016 14:19:21:9005,2395,2431,0099,0065
08/20/2016 14:19:21:9255,2429,2433,0076,0061
08/20/2016 14:19:22:1005,2243,2412,0189,0156
08/20/2016 14:19:22:1255,2383,2414,0130,0095
08/20/2016 14:19:22:1504,2456,2411,0117,0076
08/20/2016 14:19:22:1754,2399,2419,0086,0070
08/20/2016 14:19:22:2005,2323,2364,0105,0066
08/20/2016 14:19:22:2254,2281,2368,0082,0064
08/20/2016 14:19:22:2504,2400,2392,0070,0061
08/20/2016 14:19:22:2754,2456,2386,0066,0061
08/20/2016 14:19:22:3005,2378,2334,0089,0059
08/20/2016 14:19:22:3255,2349,2299,0086,0073
08/20/2016 14:19:22:3504,2295,2367,0095,0064
08/20/2016 14:19:22:4754,2257,2371,0165,0131
08/20/2016 14:19:22:5005,2456,2353,0099,0084
08/20/2016 14:19:22:5255,2441,2361,0078,0068
08/20/2016 14:19:22:5505,2412,2316,0072,0066
08/20/2016 14:19:22:5755,2377,2277,0101,0068
08/20/2016 14:19:22:6004,2359,2317,0081,0065
08/20/2016 14:19:22:6255,2437,2380,0077,0070
08/20/2016 14:19:22:6504,2473,2383,0069,0062
08/20/2016 14:19:22:6754,2396,2372,0086,0081
08/20/2016 14:19:22:7004,2363,2311,0075,0071
08/20/2016 14:19:22:7255,2396,2376,0095,0072
08/20/2016 14:19:22:7504,2412,2412,0079,0068
08/20/2016 14:19:22:7754,2449,2362,0070,0069
08/20/2016 14:19:22:8005,2374,2386,0072,0066
08/20/2016 14:19:22:8255,2280,2402,0068,0066
08/20/2016 14:19:22:8504,2288,2397,0065,0066
08/20/2016 14:19:22:8755,2457,2444,0070,0069
08/20/2016 14:19:22:9004,2443,2389,0065,0068
08/20/2016 14:19:22:9255,2350,2373,0067,0070
08/20/2016 14:19:22:9505,2371,2353,0066,0065
08/20/2016 14:19:22:9754,2353,2396,0065,0059
08/20/2016 14:19:23:0255,2348,2318,0091,0087
08/20/2016 14:19:23:0504,2349,2354,0075,0070
08/20/2016 14:19:23:0754,2454,2405,0112,0061
08/20/2016 14:19:23:1004,2524,2470,0110,0063
08/20/2016 14:19:23:1255,2502,2504,0099,0070
08/20/2016 14:19:23:1505,2543,2531,0099,0058
08/20/2016 14:19:23:1754,2556,2549,0095,0065
08/20/2016 14:19:23:2004,2560,2561,0101,0058
08/20/2016 14:19:23:2255,2562,2562,0087,0058
08/20/2016 14:19:23:2504,2566,2566,0079,0068
08/20/2016 14:19:23:2754,2562,2562,0076,0065
08/20/2016 14:19:23:3004,2562,2564,0073,0062
08/20/2016 14:19:23:3255,2564,2563,0080,0070
08/20/2016 14:19:23:3504,2554,2564,0076,0069
08/20/2016 14:19:23:3755,2560,2570,0081,0055
08/20/2016 14:19:23:4004,2561,2567,0076,0073
08/20/2016 14:19:23:4505,2566,2568,0099,0092
08/20/2016 14:19:23:4754,2566,2564,0087,0071
08/20/2016 14:19:23:5005,2566,2566,0078,0070
08/20/2016 14:19:23:5254,2557,2557,0070,0062
08/20/2016 14:19:23:5505,2562,2565,0070,0062
08/20/2016 14:19:23:5755,2563,2564,0067,0059
08/20/2016 14:19:23:6005,2563,2562,0066,0059
08/20/2016 14:19:23:6254,2562,2565,0066,0059
08/20/2016 14:19:23:6505,2562,2564,0062,0057
08/20/2016 14:19:23:6754,2560,2563,0067,0059
08/20/2016 14:19:23:7005,2562,2565,0063,0057
08/20/2016 14:19:23:7255,2563,2566,0066,0060
08/20/2016 14:19:23:7504,2562,2568,0066,0058
08/20/2016 14:19:23:7754,2562,2561,0066,0058
08/20/2016 14:19:23:8004,2563,2564,0065,0058
08/20/2016 14:19:23:8255,2562,2566,0065,0058
08/20/2016 14:19:23:8505,2561,2567,0065,0058
08/20/2016 14:19:23:8755,2563,2563,0064,0058
08/20/2016 14:19:23:9004,2563,2567,0065,0058
08/20/2016 14:19:23:9254,2559,2564,0064,0058
08/20/2016 14:19:23:9505,2561,2562,0064,0058
08/20/2016 14:19:23:9754,2562,2564,0064,0057
08/20/2016 14:19:24:0255,2565,2563,0089,0078
08/20/2016 14:19:24:0504,2563,2562,0072,0064
08/20/2016 14:19:24:0754,2566,2568,0067,0059
08/20/2016 14:19:24:1004,2559,2561,0066,0059
08/20/2016 14:19:24:1254,2562,2567,0065,0058
08/20/2016 14:19:24:1505,2563,2566,0065,0058
08/20/2016 14:19:24:1754,2561,2569,0063,0058
08/20/2016 14:19:24:2005,2562,2566,0065,0058
08/20/2016 14:19:24:2255,2564,2562,0065,0058
08/20/2016 14:19:24:2505,2565,2566,0065,0058
08/20/2016 14:19:24:2754,2564,2562,0065,0058
08/20/2016 14:19:24:3005,2562,2562,0065,0058
08/20/2016 14:19:24:3255,2566,2563,0065,0058
08/20/2016 14:19:24:3505,2563,2569,0065,0058
08/20/2016 14:19:24:3754,2561,2567,0066,0058
08/20/2016 14:19:24:4004,2559,2566,0066,0059
08/20/2016 14:19:24:4254,2566,2566,0066,0058
08/20/2016 14:19:24:4505,2561,2563,0066,0058
08/20/2016 14:19:24:4754,2561,2562,0066,0058
08/20/2016 14:19:24:6504,2562,2569,0178,0154
08/20/2016 14:19:24:6755,2564,2564,0108,0097
08/20/2016 14:19:24:7004,2559,2561,0086,0078
08/20/2016 14:19:24:7255,2562,2566,0076,0070
08/20/2016 14:19:24:7505,2564,2568,0074,0066
08/20/2016 14:19:24:7755,2561,2565,0072,0064
08/20/2016 14:19:24:8004,2566,2566,0070,0063
08/20/2016 14:19:24:8255,2563,2563,0070,0062
08/20/2016 14:19:24:8504,2562,2563,0070,0062
08/20/2016 14:19:24:8755,2562,2565,0069,0062
08/20/2016 14:19:24:9004,2551,2564,0070,0062
08/20/2016 14:19:25:0254,2200,2211,0142,0126
08/20/2016 14:19:25:0504,1404,1640,0071,0077
08/20/2016 14:19:25:0755,1484,1533,0057,0062
08/20/2016 14:19:25:1005,1886,1861,0055,0071
08/20/2016 14:19:25:1255,1953,2051,0063,0074
08/20/2016 14:19:25:1504,2176,1740,0091,0061
08/20/2016 14:19:25:1755,1981,2023,0083,0066
08/20/2016 14:19:25:2005,1465,1984,0074,0057
08/20/2016 14:19:25:2254,2038,1960,0092,0056
08/20/2016 14:19:25:2504,2202,2192,0092,0080
08/20/2016 14:19:25:2755,1922,2014,0075,0066
08/20/2016 14:19:25:3004,1856,1818,0063,0059
08/20/2016 14:19:25:3255,1817,2091,0074,0074
08/20/2016 14:19:25:3505,2147,2233,0085,0070
08/20/2016 14:19:25:3755,2068,1973,0074,0056
08/20/2016 14:19:25:4005,2030,1836,0065,0069
08/20/2016 14:19:25:4254,1860,1989,0073,0070
08/20/2016 14:19:25:4504,1778,1949,0071,0068
08/20/2016 14:19:25:4755,1865,2078,0066,0066
08/20/2016 14:19:25:5005,2240,2062,0066,0066
08/20/2016 14:19:25:5254,2196,2159,0069,0072
08/20/2016 14:19:25:5504,1937,1821,0052,0058
08/20/2016 14:19:25:5755,1903,1985,0073,0066
08/20/2016 14:19:25:6005,2049,2197,0068,0062
08/20/2016 14:19:25:6254,2208,2145,0065,0066
08/20/2016 14:19:25:6504,2033,1842,0051,0060
08/20/2016 14:19:25:6755,2014,1924,0066,0071
08/20/2016 14:19:25:7005,1640,2012,0102,0057
08/20/2016 14:19:25:7255,1882,2103,0078,0062
08/20/2016 14:19:25:7505,2134,2107,0068,0063
08/20/2016 14:19:25:7754,2046,2034,0063,0066
08/20/2016 14:19:25:8005,1968,1807,0088,0058
08/20/2016 14:19:25:8255,1878,1918,0095,0060
08/20/2016 14:19:25:8504,1587,2000,0076,0066
08/20/2016 14:19:25:8754,2036,2023,0065,0057
08/20/2016 14:19:25:9005,2234,2114,0068,0058
08/20/2016 14:19:25:9504,1706,1732,0110,0082
08/20/2016 14:19:25:9754,1890,2018,0106,0089
08/20/2016 14:19:26:0255,1936,1838,0108,0076
08/20/2016 14:19:26:0504,1752,1695,0082,0077
08/20/2016 14:19:26:0754,1906,2126,0083,0077
08/20/2016 14:19:26:1005,2239,2104,0068,0069
08/20/2016 14:19:26:1255,2018,1965,0059,0066
08/20/2016 14:19:26:1504,1873,1826,0061,0062
08/20/2016 14:19:26:1755,1768,2081,0078,0078
08/20/2016 14:19:26:2004,2045,2132,0067,0062
08/20/2016 14:19:26:2255,2094,1859,0053,0062
08/20/2016 14:19:26:2504,2133,2118,0070,0074
08/20/2016 14:19:26:2755,1854,1758,0077,0057
08/20/2016 14:19:26:3005,1679,1969,0074,0065
08/20/2016 14:19:26:3255,2092,2199,0069,0059
08/20/2016 14:19:26:3504,2135,2097,0062,0057
08/20/2016 14:19:26:3754,1982,1824,0056,0059
08/20/2016 14:19:26:4005,1812,2032,0076,0075
08/20/2016 14:19:26:4255,1746,2089,0111,0046
08/20/2016 14:19:26:4504,2118,2103,0078,0062
08/20/2016 14:19:26:4754,2246,2050,0068,0066
08/20/2016 14:19:26:5005,1940,1993,0064,0063
08/20/2016 14:19:26:5254,1808,1662,0061,0068
08/20/2016 14:19:26:5505,2030,2118,0072,0069
08/20/2016 14:19:26:5754,2217,2200,0068,0055
08/20/2016 14:19:26:6005,1952,1800,0084,0053
08/20/2016 14:19:26:6255,1921,1973,0089,0062
08/20/2016 14:19:26:6504,1901,1979,0080,0068
08/20/2016 14:19:26:6755,1928,1974,0062,0055
08/20/2016 14:19:26:7004,2151,2127,0071,0077
08/20/2016 14:19:26:7254,2041,2116,0064,0064
08/20/2016 14:19:26:7504,1973,1782,0054,0066
08/20/2016 14:19:26:7754,1840,1791,0070,0077
08/20/2016 14:19:26:8004,1903,2174,0102,0062
08/20/2016 14:19:26:8255,2149,1924,0067,0055
08/20/2016 14:19:26:8504,2175,1947,0085,0067
08/20/2016 14:19:26:8755,1887,1885,0074,0072
08/20/2016 14:19:26:9004,1539,1904,0069,0046
08/20/2016 14:19:26:9255,2148,1972,0066,0070
08/20/2016 14:19:26:9505,2197,2097,0066,0065
08/20/2016 14:19:26:9754,1983,1865,0058,0060
08/20/2016 14:19:27:0255,2240,2168,0100,0087
08/20/2016 14:19:27:2754,2053,2187,0218,0178
08/20/2016 14:19:27:3004,2150,1982,0120,0115
08/20/2016 14:19:27:3255,1915,1695,0088,0095
08/20/2016 14:19:27:3504,1810,2015,0085,0093
08/20/2016 14:19:27:3754,1927,2191,0075,0072
08/20/2016 14:19:27:4004,2172,1999,0065,0072
08/20/2016 14:19:27:4255,2152,2104,0072,0079
08/20/2016 14:19:27:4504,1940,1949,0062,0073
08/20/2016 14:19:27:4754,1803,1774,0066,0061
08/20/2016 14:19:27:5005,2017,2166,0074,0072
08/20/2016 14:19:27:5255,2247,2149,0068,0070
08/20/2016 14:19:27:6504,2172,2038,0190,0120
08/20/2016 14:19:27:6754,2052,2005,0110,0095
08/20/2016 14:19:27:7005,1886,1989,0091,0096
08/20/2016 14:19:27:7254,1976,2174,0082,0072
08/20/2016 14:19:27:7505,2358,2259,0075,0077
08/20/2016 14:19:27:7754,2461,2334,0080,0088
08/20/2016 14:19:27:8005,2427,2454,0085,0075
08/20/2016 14:19:27:8254,2511,2509,0085,0089
08/20/2016 14:19:27:8505,2542,2538,0084,0092
08/20/2016 14:19:27:8754,2558,2564,0085,0092
08/20/2016 14:19:27:9004,2563,2566,0082,0083
08/20/2016 14:19:27:9255,2561,2566,0081,0084
08/20/2016 14:19:27:9505,2564,2568,0078,0080
08/20/2016 14:19:27:9754,2565,2566,0078,0078
08/20/2016 14:19:28:0255,2564,2563,0107,0101
08/20/2016 14:19:28:0505,2563,2568,0086,0085
08/20/2016 14:19:28:0754,2561,2566,0079,0078
08/20/2016 14:19:28:1005,2561,2568,0077,0075
08/20/2016 14:19:28:1255,2561,2562,0075,0074
08/20/2016 14:19:28:1505,2563,2564,0074,0073
08/20/2016 14:19:28:1755,2562,2570,0074,0071
08/20/2016 14:19:28:2004,2560,2566,0073,0071
08/20/2016 14:19:28:2254,2564,2566,0073,0070
08/20/2016 14:19:28:2505,2563,2570,0073,0070
08/20/2016 14:19:28:2755,2561,2566,0073,0070
08/20/2016 14:19:28:3005,2562,2565,0072,0070
08/20/2016 14:19:28:3254,2562,2566,0072,0069
08/20/2016 14:19:28:3505,2562,2565,0072,0070
08/20/2016 14:19:28:3755,2562,2570,0071,0068
08/20/2016 14:19:28:4005,2562,2567,0071,0069
08/20/2016 14:19:28:4255,2563,2568,0070,0068
08/20/2016 14:19:28:4505,2561,2568,0072,0068
08/20/2016 14:19:28:4755,2561,2573,0070,0067
08/20/2016 14:19:28:5004,2554,2569,0071,0069
08/20/2016 14:19:28:5255,2562,2570,0070,0068
08/20/2016 14:19:28:5505,2562,2567,0070,0068
08/20/2016 14:19:28:5754,2563,2570,0070,0067
08/20/2016 14:19:28:6004,2562,2564,0070,0068
08/20/2016 14:19:28:6254,2562,2567,0070,0067
08/20/2016 14:19:28:6504,2560,2567,0070,0068
08/20/2016 14:19:28:6754,2562,2570,0070,0067
08/20/2016 14:19:28:7004,2566,2570,0070,0067
08/20/2016 14:19:28:7254,2562,2567,0070,0067
08/20/2016 14:19:28:7505,2553,2557,0070,0067
08/20/2016 14:19:28:7754,2561,2566,0070,0067
08/20/2016 14:19:28:8004,2561,2566,0070,0066
08/20/2016 14:19:28:8254,2562,2564,0069,0066
08/20/2016 14:19:28:8505,2562,2568,0069,0066
08/20/2016 14:19:28:8755,2565,2570,0069,0066
08/20/2016 14:19:28:9005,2561,2568,0070,0066
08/20/2016 14:19:28:9255,2562,2570,0069,0066
08/20/2016 14:19:28:9504,2562,2567,0070,0066
08/20/2016 14:19:28:9755,2564,2568,0069,0066
08/20/2016 14:19:29:0255,2509,2504,0092,0087
08/20/2016 14:19:29:0504,2405,2416,0066,0062
08/20/2016 14:19:29:0754,1815,2071,0062,0062
08/20/2016 14:19:29:1005,1816,1455,0032,0045
08/20/2016 14:19:29:1255,1886,2059,0064,0056
08/20/2016 14:19:29:1505,1851,1707,0053,0063
08/20/2016 14:19:29:1755,1709,1792,0072,0074
08/20/2016 14:19:29:2005,1574,1790,0069,0068
08/20/2016 14:19:29:2254,1771,2118,0077,0079
08/20/2016 14:19:29:2505,2193,2138,0072,0065
08/20/2016 14:19:29:2754,2236,2131,0074,0082
08/20/2016 14:19:29:3004,2103,2120,0140,0045
08/20/2016 14:19:29:3254,2019,2066,0106,0091
08/20/2016 14:19:29:3504,2044,2249,0129,0065
08/20/2016 14:19:29:3755,2341,2284,0099,0076
08/20/2016 14:19:29:4004,2331,2275,0127,0078
08/20/2016 14:19:29:4255,2233,2238,0099,0079
08/20/2016 14:19:29:4504,2148,2245,0125,0071
08/20/2016 14:19:29:4755,2281,2381,0120,0089
08/20/2016 14:19:29:5005,2392,2374,0112,0081
08/20/2016 14:19:29:5254,2371,2356,0099,0091
08/20/2016 14:19:29:5504,2289,2284,0094,0095
08/20/2016 14:19:29:5755,2190,2332,0098,0082
08/20/2016 14:19:29:6004,2309,2409,0129,0080
08/20/2016 14:19:29:6254,2408,2378,0107,0103
08/20/2016 14:19:29:8004,2297,2271,0273,0240
08/20/2016 14:19:29:8254,2258,2351,0183,0132
08/20/2016 14:19:29:8505,2404,2400,0152,0131
08/20/2016 14:19:29:8754,2454,2350,0127,0116
08/20/2016 14:19:29:9005,2354,2331,0134,0113
08/20/2016 14:19:29:9255,2291,2280,0110,0094
08/20/2016 14:19:29:9505,2276,2397,0104,0095
08/20/2016 14:19:29:9754,2338,2389,0099,0087
08/20/2016 14:19:30:0255,2310,2246,0132,0128
08/20/2016 14:19:30:0504,2320,2298,0105,0093
08/20/2016 14:19:30:0755,2405,2398,0137,0094
08/20/2016 14:19:30:2005,2379,2413,0252,0195
08/20/2016 14:19:30:2254,2442,2389,0181,0127
08/20/2016 14:19:30:2504,2395,2376,0132,0111
08/20/2016 14:19:30:2754,2350,2311,0151,0095
08/20/2016 14:19:30:3004,2321,2315,0128,0109
08/20/2016 14:19:30:3254,2324,2388,0133,0080
08/20/2016 14:19:30:3504,2439,2426,0134,0099
08/20/2016 14:19:30:3754,2411,2364,0123,0069
08/20/2016 14:19:30:4005,2309,2345,0120,0107
08/20/2016 14:19:30:4254,2325,2347,0107,0089
08/20/2016 14:19:30:4504,2257,2399,0121,0090
08/20/2016 14:19:30:4754,2440,2463,0129,0073
08/20/2016 14:19:30:5005,2330,2404,0121,0098
08/20/2016 14:19:30:5254,2367,2383,0113,0090
08/20/2016 14:19:30:5505,2200,2400,0119,0086
08/20/2016 14:19:30:5754,2238,2397,0107,0087
08/20/2016 14:19:30:6005,2416,2435,0101,0084
08/20/2016 14:19:30:6254,2400,2430,0092,0082
08/20/2016 14:19:30:6504,2354,2395,0133,0087
08/20/2016 14:19:30:6754,2242,2380,0119,0086
08/20/2016 14:19:30:7005,2382,2449,0111,0090
08/20/2016 14:19:30:7255,2416,2423,0119,0087
08/20/2016 14:19:30:7505,2392,2383,0109,0086
08/20/2016 14:19:30:7755,2315,2292,0108,0087
08/20/2016 14:19:30:8005,2242,2396,0115,0088
08/20/2016 14:19:30:8255,2409,2441,0107,0089
08/20/2016 14:19:30:8504,2447,2414,0120,0084
08/20/2016 14:19:30:8755,2393,2374,0111,0084
08/20/2016 14:19:30:9004,2321,2296,0111,0082
08/20/2016 14:19:30:9255,2329,2426,0108,0090
08/20/2016 14:19:30:9505,2412,2404,0118,0090
08/20/2016 14:19:30:9755,2452,2400,0111,0087
08/20/2016 14:19:31:0255,2338,2394,0157,0121
08/20/2016 14:19:31:0504,2397,2411,0120,0100
08/20/2016 14:19:31:0755,2437,2363,0102,0095
08/20/2016 14:19:31:1004,2415,2373,0120,0090
08/20/2016 14:19:31:1255,2332,2280,0107,0092
08/20/2016 14:19:31:1505,2323,2408,0126,0101
08/20/2016 14:19:31:1754,2400,2423,0120,0111
08/20/2016 14:19:31:2005,2415,2386,0112,0091
08/20/2016 14:19:31:2255,2375,2313,0114,0103
08/20/2016 14:19:31:2504,2345,2353,0106,0095
08/20/2016 14:19:31:2755,2294,2387,0100,0090
08/20/2016 14:19:31:3005,2449,2396,0099,0091
08/20/2016 14:19:31:3254,2445,2406,0092,0086
08/20/2016 14:19:31:3505,2401,2337,0091,0086
08/20/2016 14:19:31:3755,2356,2320,0094,0087
08/20/2016 14:19:31:4004,2296,2337,0096,0089
08/20/2016 14:19:31:4255,2379,2399,0144,0082
08/20/2016 14:19:31:4504,2430,2419,0133,0087
08/20/2016 14:19:31:4754,2431,2405,0132,0082
08/20/2016 14:19:31:5004,2354,2317,0106,0085
08/20/2016 14:19:31:5255,2294,2354,0128,0084
08/20/2016 14:19:31:5504,2317,2383,0110,0084
08/20/2016 14:19:31:5755,2436,2412,0099,0082
08/20/2016 14:19:31:6005,2440,2379,0129,0088
08/20/2016 14:19:31:6255,2409,2313,0120,0074
08/20/2016 14:19:31:6504,2355,2297,0123,0112
08/20/2016 14:19:31:6755,2334,2362,0120,0103
08/20/2016 14:19:31:7004,2411,2390,0097,0084
08/20/2016 14:19:31:7255,2429,2339,0112,0098
08/20/2016 14:19:31:7505,2405,2325,0123,0127
08/20/2016 14:19:31:7755,2358,2290,0117,0104
08/20/2016 14:19:31:8004,2296,2325,0126,0091
08/20/2016 14:19:31:8255,2386,2399,0120,0116
08/20/2016 14:19:31:8504,2448,2368,0114,0093
08/20/2016 14:19:31:8755,2378,2334,0107,0086
08/20/2016 14:19:31:9004,2390,2306,0123,0087
08/20/2016 14:19:31:9254,2320,2269,0121,0087
08/20/2016 14:19:31:9505,2337,2412,0131,0095
08/20/2016 14:19:31:9754,2425,2395,0135,0097
08/20/2016 14:19:32:0255,2270,2383,0162,0129
08/20/2016 14:19:32:0505,2337,2396,0137,0104
08/20/2016 14:19:32:0755,2429,2424,0117,0112
08/20/2016 14:19:32:1004,2392,2382,0103,0104
08/20/2016 14:19:32:1254,2301,2307,0129,0103
08/20/2016 14:19:32:1505,2276,2400,0113,0103
08/20/2016 14:19:32:1755,2404,2435,0128,0092
08/20/2016 14:19:32:3505,2397,2379,0278,0240
08/20/2016 14:19:32:3755,2264,2394,0160,0150
08/20/2016 14:19:32:4005,2278,2419,0131,0134
08/20/2016 14:19:32:4254,2415,2458,0157,0103
08/20/2016 14:19:32:4505,2385,2409,0138,0103
08/20/2016 14:19:32:4754,2384,2409,0138,0079
08/20/2016 14:19:32:5004,2329,2378,0136,0099
08/20/2016 14:19:32:5254,2277,2375,0140,0084
08/20/2016 14:19:32:5505,2381,2428,0117,0110
08/20/2016 14:19:32:5754,2456,2392,0124,0097
08/20/2016 14:19:32:6005,2396,2395,0129,0086
08/20/2016 14:19:32:7254,2404,2416,0251,0203
08/20/2016 14:19:32:7505,2304,2354,0178,0145
08/20/2016 14:19:32:7754,2259,2354,0148,0124
08/20/2016 14:19:32:8004,2365,2409,0126,0106
08/20/2016 14:19:32:8254,2444,2415,0128,0101
08/20/2016 14:19:32:8505,2393,2333,0108,0099
08/20/2016 14:19:32:8754,2347,2332,0102,0108
08/20/2016 14:19:32:9004,2372,2329,0124,0093
08/20/2016 14:19:32:9254,2334,2395,0128,0091
08/20/2016 14:19:32:9505,2509,2450,0109,0089
08/20/2016 14:19:32:9755,2488,2471,0105,0111
08/20/2016 14:19:33:0254,2554,2561,0149,0143
08/20/2016 14:19:33:0504,2564,2566,0119,0124
08/20/2016 14:19:33:0755,2565,2565,0115,0112
08/20/2016 14:19:33:1005,2561,2566,0140,0099
08/20/2016 14:19:33:1254,2562,2564,0135,0106
08/20/2016 14:19:33:1504,2562,2566,0105,0089
08/20/2016 14:19:33:1755,2561,2568,0103,0091
08/20/2016 14:19:33:2004,2559,2566,0127,0086
08/20/2016 14:19:33:2254,2562,2566,0106,0085
08/20/2016 14:19:33:2504,2559,2567,0110,0095
08/20/2016 14:19:33:2755,2561,2564,0096,0076
08/20/2016 14:19:33:3005,2559,2559,0116,0087
08/20/2016 14:19:33:3255,2564,2570,0105,0082
08/20/2016 14:19:33:3504,2560,2569,0111,0083
08/20/2016 14:19:33:3755,2563,2570,0098,0085
08/20/2016 14:19:33:4004,2564,2570,0111,0081
08/20/2016 14:19:33:4255,2560,2568,0097,0079
08/20/2016 14:19:33:4504,2561,2566,0094,0078
08/20/2016 14:19:33:4755,2561,2572,0093,0080
08/20/2016 14:19:33:5004,2556,2567,0088,0077
08/20/2016 14:19:33:5254,2562,2570,0087,0075
08/20/2016 14:19:33:5504,2565,2562,0086,0075
08/20/2016 14:19:33:5754,2565,2566,0086,0074
08/20/2016 14:19:33:6004,2561,2565,0085,0075
08/20/2016 14:19:33:6254,2560,2568,0084,0074
08/20/2016 14:19:33:6504,2561,2567,0084,0073
08/20/2016 14:19:33:6755,2565,2571,0082,0073
08/20/2016 14:19:33:7004,2565,2565,0082,0072
08/20/2016 14:19:33:7254,2563,2572,0081,0071
08/20/2016 14:19:33:7504,2560,2566,0082,0072
08/20/2016 14:19:33:7754,2562,2570,0079,0070
08/20/2016 14:19:33:8005,2560,2564,0080,0071
08/20/2016 14:19:33:8254,2560,2567,0079,0070
08/20/2016 14:19:33:8504,2564,2571,0078,0069
08/20/2016 14:19:33:8755,2562,2564,0078,0069
08/20/2016 14:19:33:9005,2562,2569,0077,0068
08/20/2016 14:19:33:9254,2562,2570,0076,0068
08/20/2016 14:19:33:9505,2564,2567,0076,0067
08/20/2016 14:19:33:9755,2562,2564,0075,0068
08/20/2016 14:19:34:0255,2560,2564,0106,0093
08/20/2016 14:19:34:0504,2566,2568,0083,0075
08/20/2016 14:19:34:0754,2562,2567,0078,0070
08/20/2016 14:19:34:1005,2563,2567,0076,0068
08/20/2016 14:19:34:1255,2563,2568,0074,0066
08/20/2016 14:19:34:1504,2563,2570,0074,0066
08/20/2016 14:19:34:1755,2565,2570,0074,0066
08/20/2016 14:19:34:2005,2565,2564,0072,0064
08/20/2016 14:19:34:2254,2563,2570,0072,0064
08/20/2016 14:19:34:2504,2562,2566,0072,0065
08/20/2016 14:19:34:2755,2562,2562,0071,0064
08/20/2016 14:19:34:3005,2562,2569,0072,0065
08/20/2016 14:19:34:3255,2557,2566,0071,0064
08/20/2016 14:19:34:3504,2562,2569,0070,0063
08/20/2016 14:19:34:3755,2565,2566,0070,0064
08/20/2016 14:19:34:4005,2561,2570,0070,0062
08/20/2016 14:19:34:4254,2560,2570,0070,0063
08/20/2016 14:19:34:4504,2558,2564,0070,0063
08/20/2016 14:19:34:4754,2563,2569,0070,0062
08/20/2016 14:19:34:5005,2561,2562,0070,0062
08/20/2016 14:19:34:5254,2559,2567,0070,0063
08/20/2016 14:19:34:5504,2563,2566,0070,0062
08/20/2016 14:19:34:5754,2441,2484,0069,0063
08/20/2016 14:19:34:6005,2501,2008,0045,0057
