MM/DD/YYYY HH:mm:ss:msms,ch01,ch02,ch03,ch04
08/20/2016 14:22:36:6005,2520,2442,0088,0082
08/20/2016 14:22:36:6255,2312,2330,0091,0082
08/20/2016 14:22:36:6505,2225,2385,0093,0084
08/20/2016 14:22:36:6754,2409,2439,0094,0082
08/20/2016 14:22:36:7004,2468,2470,0093,0082
08/20/2016 14:22:36:7254,2524,2368,0087,0082
08/20/2016 14:22:36:7505,2209,2360,0093,0084
08/20/2016 14:22:36:7754,2345,2421,0093,0083
08/20/2016 14:22:36:8004,2481,2471,0092,0081
08/20/2016 14:22:36:8254,2510,2322,0086,0082
08/20/2016 14:22:36:8505,2163,2333,0092,0082
08/20/2016 14:22:36:8754,2299,2396,0092,0082
08/20/2016 14:22:36:9004,2468,2464,0091,0081
08/20/2016 14:22:36:9254,2520,2416,0086,0081
08/20/2016 14:22:36:9505,2300,2383,0094,0084
08/20/2016 14:22:36:9754,2497,2520,0098,0086
08/20/2016 14:22:37:0254,2560,2561,0134,0116
08/20/2016 14:22:37:0505,2562,2569,0107,0096
08/20/2016 14:22:37:0754,2562,2570,0098,0087
08/20/2016 14:22:37:1004,2560,2564,0094,0084
08/20/2016 14:22:37:1255,2563,2564,0091,0082
08/20/2016 14:22:37:1505,2556,2566,0091,0082
08/20/2016 14:22:37:1755,2562,2568,0090,0080
08/20/2016 14:22:37:2005,2565,2567,0089,0079
08/20/2016 14:22:37:2254,2559,2565,0089,0081
08/20/2016 14:22:37:2505,2559,2566,0089,0078
08/20/2016 14:22:37:2755,2559,2569,0088,0079
08/20/2016 14:22:37:3004,2562,2568,0087,0078
08/20/2016 14:22:37:3254,2560,2566,0087,0078
08/20/2016 14:22:37:3504,2561,2567,0087,0078
08/20/2016 14:22:37:3754,2559,2564,0087,0078
08/20/2016 14:22:37:4005,2564,2567,0087,0078
08/20/2016 14:22:37:4255,2560,2565,0087,0077
08/20/2016 14:22:37:4505,2559,2561,0086,0078
08/20/2016 14:22:37:4754,2562,2563,0085,0078
08/20/2016 14:22:37:5005,2562,2557,0086,0078
08/20/2016 14:22:37:5255,2464,2305,0078,0075
08/20/2016 14:22:37:5504,2407,2052,0074,0073
08/20/2016 14:22:37:5754,1990,2206,0081,0074
08/20/2016 14:22:37:6004,2276,2352,0084,0074
08/20/2016 14:22:37:6255,2485,2372,0075,0072
08/20/2016 14:22:37:6504,2455,2190,0079,0075
08/20/2016 14:22:37:6755,2077,2286,0090,0079
08/20/2016 14:22:37:7005,2313,2358,0089,0078
08/20/2016 14:22:37:7254,2419,2423,0086,0075
08/20/2016 14:22:37:7504,2496,2282,0076,0076
08/20/2016 14:22:37:7755,2008,2254,0090,0080
08/20/2016 14:22:37:8005,2204,2346,0090,0079
08/20/2016 14:22:37:8255,2433,2427,0087,0077
08/20/2016 14:22:37:8504,2502,2246,0076,0078
08/20/2016 14:22:37:8754,2387,2043,0085,0080
08/20/2016 14:22:37:9005,2177,2315,0095,0082
08/20/2016 14:22:37:9255,2349,2384,0090,0076
08/20/2016 14:22:37:9504,2455,2379,0078,0074
08/20/2016 14:22:37:9755,1893,2086,0084,0080
08/20/2016 14:22:38:0254,2398,2387,0123,0105
08/20/2016 14:22:38:0504,2445,2125,0089,0089
08/20/2016 14:22:38:2254,2350,2367,0236,0202
08/20/2016 14:22:38:2504,2488,2314,0133,0126
08/20/2016 14:22:38:2755,2147,2052,0115,0107
08/20/2016 14:22:38:3004,2079,2238,0105,0094
08/20/2016 14:22:38:3254,2343,2370,0101,0086
08/20/2016 14:22:38:3505,2491,2180,0082,0083
08/20/2016 14:22:38:3755,1920,2090,0095,0086
08/20/2016 14:22:38:4004,2038,2203,0095,0084
08/20/2016 14:22:38:4255,2392,2372,0090,0077
08/20/2016 14:22:38:4505,2488,2211,0078,0080
08/20/2016 14:22:38:4755,1910,1992,0090,0082
08/20/2016 14:22:38:6005,2115,2089,0197,0174
08/20/2016 14:22:38:6255,2367,2334,0131,0112
08/20/2016 14:22:38:6504,2450,2354,0095,0091
08/20/2016 14:22:38:6754,2449,1791,0084,0089
08/20/2016 14:22:38:7005,2072,2123,0101,0088
08/20/2016 14:22:38:7254,2314,2317,0099,0081
08/20/2016 14:22:38:7505,2470,2296,0079,0078
08/20/2016 14:22:38:7754,2388,1876,0082,0082
08/20/2016 14:22:38:8005,1934,2182,0098,0084
08/20/2016 14:22:38:8254,2118,2246,0094,0081
08/20/2016 14:22:38:8505,2427,2334,0078,0073
08/20/2016 14:22:38:8755,2184,1848,0084,0081
08/20/2016 14:22:38:9005,2005,2187,0095,0083
08/20/2016 14:22:38:9254,2184,2250,0093,0082
08/20/2016 14:22:38:9504,2416,2381,0087,0076
08/20/2016 14:22:38:9754,2457,2064,0079,0082
08/20/2016 14:22:39:0255,2436,2411,0122,0109
08/20/2016 14:22:39:0505,2500,2135,0094,0091
08/20/2016 14:22:39:0754,2091,2003,0093,0087
08/20/2016 14:22:39:1005,2133,2302,0099,0083
08/20/2016 14:22:39:1254,2227,2342,0095,0082
08/20/2016 14:22:39:1504,2460,2383,0082,0077
08/20/2016 14:22:39:1755,1998,1956,0085,0081
08/20/2016 14:22:39:2005,1876,2143,0091,0082
08/20/2016 14:22:39:2254,2201,2284,0093,0080
08/20/2016 14:22:39:2504,2420,2408,0086,0075
08/20/2016 14:22:39:2755,2409,2014,0081,0080
08/20/2016 14:22:39:3005,1956,2176,0094,0082
08/20/2016 14:22:39:3254,2079,2205,0093,0082
08/20/2016 14:22:39:3504,2373,2396,0094,0078
08/20/2016 14:22:39:3755,2458,2201,0081,0080
08/20/2016 14:22:39:4005,1918,2190,0092,0083
08/20/2016 14:22:39:4254,1972,2255,0093,0083
08/20/2016 14:22:39:4504,2334,2385,0094,0080
08/20/2016 14:22:39:4754,2491,2317,0080,0078
08/20/2016 14:22:39:5005,2061,2133,0091,0082
08/20/2016 14:22:39:5255,2066,2231,0092,0082
08/20/2016 14:22:39:5504,2292,2328,0093,0079
08/20/2016 14:22:39:5755,2488,2309,0077,0077
08/20/2016 14:22:39:6005,2069,1979,0087,0082
08/20/2016 14:22:39:6255,1802,2101,0091,0081
08/20/2016 14:22:39:6504,2113,2255,0092,0079
08/20/2016 14:22:39:6754,2402,2378,0089,0075
08/20/2016 14:22:39:7005,2255,1931,0080,0080
08/20/2016 14:22:39:7255,1932,2128,0091,0082
08/20/2016 14:22:39:7504,2119,2246,0093,0081
08/20/2016 14:22:39:7754,2424,2407,0090,0076
08/20/2016 14:22:39:8005,2356,2103,0081,0080
08/20/2016 14:22:39:8255,1876,2180,0091,0082
08/20/2016 14:22:39:8505,2216,2291,0093,0082
08/20/2016 14:22:39:8754,2385,2369,0091,0078
08/20/2016 14:22:39:9004,2501,2256,0078,0079
08/20/2016 14:22:39:9255,2002,2174,0092,0082
08/20/2016 14:22:39:9504,2012,2237,0091,0082
08/20/2016 14:22:39:9754,2342,2373,0092,0078
08/20/2016 14:22:40:0255,2136,2262,0127,0111
08/20/2016 14:22:40:0505,2371,2380,0100,0088
08/20/2016 14:22:40:0754,2451,2359,0084,0081
08/20/2016 14:22:40:1004,2076,1945,0084,0082
08/20/2016 14:22:40:1255,2100,2251,0095,0083
08/20/2016 14:22:40:1504,2305,2330,0092,0080
08/20/2016 14:22:40:1754,2479,2308,0081,0077
08/20/2016 14:22:40:2005,2044,2003,0087,0082
08/20/2016 14:22:40:2255,2018,2208,0091,0080
08/20/2016 14:22:40:2505,2342,2334,0091,0077
08/20/2016 14:22:40:2755,2484,2076,0075,0078
08/20/2016 14:22:40:3004,2289,1931,0085,0081
08/20/2016 14:22:40:3255,2157,2225,0094,0081
08/20/2016 14:22:40:3504,2271,2294,0092,0079
08/20/2016 14:22:40:3754,2465,2365,0082,0076
08/20/2016 14:22:40:4005,2207,2004,0086,0082
08/20/2016 14:22:40:4255,1875,2172,0091,0081
08/20/2016 14:22:40:4504,2105,2284,0092,0079
08/20/2016 14:22:40:4754,2412,2400,0087,0075
08/20/2016 14:22:40:5004,2479,2197,0080,0080
08/20/2016 14:22:40:5255,1927,2147,0091,0082
08/20/2016 14:22:40:5505,2257,2334,0095,0082
08/20/2016 14:22:40:5755,2458,2404,0085,0078
08/20/2016 14:22:40:8505,1834,2168,0270,0238
08/20/2016 14:22:40:8754,2115,2292,0161,0143
08/20/2016 14:22:40:9004,2375,2393,0123,0108
08/20/2016 14:22:40:9254,2472,2354,0099,0096
08/20/2016 14:22:40:9505,1903,2158,0101,0092
08/20/2016 14:22:40:9754,1928,2280,0101,0090
08/20/2016 14:22:41:0255,1959,2133,0130,0118
08/20/2016 14:22:41:0505,1957,2180,0107,0097
08/20/2016 14:22:41:0754,2249,2286,0100,0087
08/20/2016 14:22:41:1005,2453,2310,0083,0079
08/20/2016 14:22:41:1254,2469,2079,0084,0083
08/20/2016 14:22:41:2505,1935,2240,0206,0178
08/20/2016 14:22:41:2754,2035,2283,0132,0120
08/20/2016 14:22:41:3004,2397,2413,0113,0097
08/20/2016 14:22:41:3255,2482,2241,0091,0089
08/20/2016 14:22:41:3505,2039,2086,0095,0087
08/20/2016 14:22:41:3755,2156,2199,0098,0085
08/20/2016 14:22:41:4004,2269,2288,0096,0083
08/20/2016 14:22:41:4255,2491,2226,0080,0079
08/20/2016 14:22:41:4504,2274,2017,0087,0082
08/20/2016 14:22:41:4754,1918,2177,0095,0083
08/20/2016 14:22:41:5004,2276,2311,0096,0082
08/20/2016 14:22:41:5254,2443,2387,0086,0077
08/20/2016 14:22:41:5505,2143,1966,0085,0082
08/20/2016 14:22:41:5754,1848,2076,0088,0082
08/20/2016 14:22:41:6005,2251,2296,0095,0079
08/20/2016 14:22:41:6254,2420,2378,0089,0078
08/20/2016 14:22:41:6505,2288,1973,0082,0082
08/20/2016 14:22:41:6754,2221,2062,0089,0082
08/20/2016 14:22:41:7004,2229,2291,0095,0082
08/20/2016 14:22:41:7254,2379,2367,0093,0078
08/20/2016 14:22:41:7505,2469,2083,0078,0078
08/20/2016 14:22:41:7754,2064,2064,0088,0081
08/20/2016 14:22:41:8005,2130,2241,0095,0082
08/20/2016 14:22:41:8255,2413,2375,0090,0077
08/20/2016 14:22:41:8504,2504,2244,0081,0079
08/20/2016 14:22:41:8755,2145,2097,0091,0083
08/20/2016 14:22:41:9004,2122,2231,0094,0083
08/20/2016 14:22:41:9254,2379,2359,0094,0078
08/20/2016 14:22:41:9504,2492,2276,0080,0079
08/20/2016 14:22:41:9755,2069,2121,0090,0066
08/20/2016 14:22:42:0255,2460,2407,0123,0107
08/20/2016 14:22:42:0504,2485,2313,0098,0091
08/20/2016 14:22:42:0755,1834,2214,0098,0087
08/20/2016 14:22:42:1005,2113,2325,0096,0083
08/20/2016 14:22:42:1254,2375,2395,0092,0079
08/20/2016 14:22:42:1504,2488,2275,0078,0079
08/20/2016 14:22:42:1755,1944,2185,0092,0083
08/20/2016 14:22:42:2005,2168,2299,0091,0080
08/20/2016 14:22:42:2254,2319,2367,0093,0079
08/20/2016 14:22:42:2505,2508,2182,0079,0079
08/20/2016 14:22:42:2754,2238,2015,0086,0081
08/20/2016 14:22:42:3004,1966,2190,0091,0081
08/20/2016 14:22:42:3254,2293,2329,0092,0076
08/20/2016 14:22:42:3504,2482,2284,0078,0076
08/20/2016 14:22:42:3755,2022,1981,0085,0080
08/20/2016 14:22:42:4005,1876,2181,0091,0081
08/20/2016 14:22:42:4255,2266,2336,0091,0076
08/20/2016 14:22:42:4504,2429,2387,0082,0076
08/20/2016 14:22:42:4755,1956,2018,0084,0081
08/20/2016 14:22:42:5004,1761,2139,0088,0082
08/20/2016 14:22:42:5255,2164,2308,0094,0079
08/20/2016 14:22:42:5505,2445,2411,0084,0077
08/20/2016 14:22:42:5755,2250,2100,0084,0080
08/20/2016 14:22:42:6004,1770,2148,0089,0080
08/20/2016 14:22:42:6255,1994,2259,0091,0080
08/20/2016 14:22:42:6504,2302,2364,0093,0079
08/20/2016 14:22:42:6755,2421,2205,0081,0078
08/20/2016 14:22:42:7005,2150,2157,0090,0082
08/20/2016 14:22:42:7254,1667,2192,0090,0081
08/20/2016 14:22:42:7505,2246,2375,0092,0078
08/20/2016 14:22:42:7754,2540,2535,0097,0085
08/20/2016 14:22:42:8004,2558,2569,0102,0090
08/20/2016 14:22:42:8255,2566,2565,0096,0084
08/20/2016 14:22:42:8504,2558,2569,0095,0086
08/20/2016 14:22:42:8755,2560,2567,0095,0085
08/20/2016 14:22:42:9005,2563,2566,0093,0082
08/20/2016 14:22:42:9254,2559,2567,0093,0083
08/20/2016 14:22:42:9504,2565,2566,0091,0082
08/20/2016 14:22:42:9754,2562,2566,0091,0082
08/20/2016 14:22:43:0255,2561,2567,0127,0111
08/20/2016 14:22:43:0504,2564,2564,0101,0092
08/20/2016 14:22:43:0754,2563,2570,0094,0084
08/20/2016 14:22:43:1005,2562,2567,0091,0082
08/20/2016 14:22:43:1254,2563,2568,0088,0081
08/20/2016 14:22:43:1505,2559,2566,0089,0079
08/20/2016 14:22:43:1755,2561,2566,0088,0079
08/20/2016 14:22:43:2005,2558,2566,0088,0080
08/20/2016 14:22:43:2255,2557,2570,0087,0077
08/20/2016 14:22:43:4005,2561,2564,0223,0194
08/20/2016 14:22:43:4255,2562,2565,0136,0124
08/20/2016 14:22:43:4504,2560,2570,0108,0099
08/20/2016 14:22:43:4755,2565,2566,0098,0089
08/20/2016 14:22:43:5005,2564,2564,0093,0085
08/20/2016 14:22:43:5255,2563,2569,0091,0083
08/20/2016 14:22:43:5504,2561,2569,0091,0080
08/20/2016 14:22:43:5754,2563,2568,0089,0080
08/20/2016 14:22:43:6005,2560,2569,0088,0079
08/20/2016 14:22:43:6254,2563,2566,0087,0079
08/20/2016 14:22:43:6505,2561,2568,0087,0078
08/20/2016 14:22:43:7755,2561,2565,0192,0168
08/20/2016 14:22:43:8005,2562,2559,0124,0112
08/20/2016 14:22:43:8255,2564,2570,0102,0093
08/20/2016 14:22:43:8505,2566,2566,0094,0087
08/20/2016 14:22:43:8754,2557,2566,0091,0083
08/20/2016 14:22:43:9005,2562,2570,0089,0080
08/20/2016 14:22:43:9255,2562,2570,0088,0079
08/20/2016 14:22:43:9504,2560,2569,0087,0079
08/20/2016 14:22:43:9755,2563,2566,0087,0078
08/20/2016 14:22:44:0255,2562,2563,0121,0107
08/20/2016 14:22:44:0504,2562,2570,0097,0088
08/20/2016 14:22:44:0754,2561,2562,0091,0082
08/20/2016 14:22:44:1004,2558,2570,0089,0080
08/20/2016 14:22:44:1254,2562,2562,0087,0079
08/20/2016 14:22:44:1505,2561,2567,0087,0078
08/20/2016 14:22:44:1754,2564,2566,0086,0078
08/20/2016 14:22:44:2004,2561,2566,0087,0078
08/20/2016 14:22:44:2255,2562,2567,0086,0078
08/20/2016 14:22:44:2504,2561,2567,0087,0077
08/20/2016 14:22:44:2754,2559,2564,0088,0080
08/20/2016 14:22:44:3004,2564,2564,0088,0078
08/20/2016 14:22:44:3255,2562,2566,0087,0080
08/20/2016 14:22:44:3504,2559,2562,0090,0081
08/20/2016 14:22:44:3754,2219,2295,0069,0064
08/20/2016 14:22:44:4004,2051,2089,0058,0096
08/20/2016 14:22:44:4254,2230,2203,0068,0097
08/20/2016 14:22:44:4505,2317,2171,0070,0081
08/20/2016 14:22:44:4754,2372,2174,0078,0083
08/20/2016 14:22:44:5004,2255,1848,0064,0076
08/20/2016 14:22:44:5255,1584,1442,0066,0074
08/20/2016 14:22:44:5505,1766,1691,0078,0074
08/20/2016 14:22:44:5755,1716,2009,0087,0078
08/20/2016 14:22:44:6004,1779,2069,0087,0082
08/20/2016 14:22:44:6254,1886,2105,0086,0080
08/20/2016 14:22:44:6505,1928,2149,0083,0076
08/20/2016 14:22:44:6755,2020,2183,0079,0074
08/20/2016 14:22:44:7004,2122,2288,0085,0077
08/20/2016 14:22:44:7255,2294,2263,0077,0074
08/20/2016 14:22:44:7504,2278,2235,0078,0073
08/20/2016 14:22:44:7755,2277,1405,0046,0065
08/20/2016 14:22:44:8005,1887,1257,0072,0074
08/20/2016 14:22:44:8255,1761,1468,0079,0075
08/20/2016 14:22:44:8505,1840,1751,0087,0078
08/20/2016 14:22:44:8755,0695,1803,0076,0067
08/20/2016 14:22:44:9005,0315,2055,0064,0060
08/20/2016 14:22:44:9255,0315,2188,0066,0060
08/20/2016 14:22:44:9505,0679,2269,0070,0066
08/20/2016 14:22:44:9754,1610,2293,0082,0104
08/20/2016 14:22:45:0255,2363,1623,0113,0124
08/20/2016 14:22:45:0505,2081,1554,0090,0095
08/20/2016 14:22:45:0754,1412,1674,0077,0078
08/20/2016 14:22:45:1005,1469,1927,0082,0080
08/20/2016 14:22:45:1254,1173,2166,0153,0065
08/20/2016 14:22:45:1504,0952,2151,0099,0091
08/20/2016 14:22:45:1755,0316,2156,0064,0062
08/20/2016 14:22:45:2004,0761,2141,0066,0061
08/20/2016 14:22:45:2255,1467,2184,0082,0073
08/20/2016 14:22:45:2504,1351,2115,0087,0100
08/20/2016 14:22:45:2755,0316,2162,0069,0085
08/20/2016 14:22:45:3004,0388,1310,0029,0062
08/20/2016 14:22:45:3254,1380,1331,0061,0076
08/20/2016 14:22:45:3505,1886,1378,0092,0086
08/20/2016 14:22:45:3754,1860,1549,0084,0082
08/20/2016 14:22:45:4005,1735,1495,0086,0079
08/20/2016 14:22:45:4254,1287,1301,0067,0069
08/20/2016 14:22:45:4505,1475,2077,0092,0068
08/20/2016 14:22:45:4755,0797,2196,0161,0070
08/20/2016 14:22:45:5005,0553,2294,0099,0062
08/20/2016 14:22:45:5255,1274,2294,0090,0102
08/20/2016 14:22:45:5505,1571,2028,0078,0103
08/20/2016 14:22:45:5755,1808,1517,0055,0074
08/20/2016 14:22:45:6005,1633,1958,0080,0078
08/20/2016 14:22:45:6254,1340,2016,0082,0078
08/20/2016 14:22:45:6505,1616,2020,0087,0077
08/20/2016 14:22:45:6755,1841,2039,0089,0081
08/20/2016 14:22:45:7004,1398,1561,0069,0070
08/20/2016 14:22:45:7254,1613,1356,0073,0103
08/20/2016 14:22:45:7505,1647,1973,0093,0087
08/20/2016 14:22:45:9255,1799,2490,0273,0215
08/20/2016 14:22:45:9505,2562,2568,0170,0140
08/20/2016 14:22:45:9755,2556,2566,0134,0114
08/20/2016 14:22:46:0255,2561,2570,0157,0134
08/20/2016 14:22:46:0504,2557,2561,0121,0106
08/20/2016 14:22:46:0754,2563,2566,0108,0095
08/20/2016 14:22:46:1005,2557,2564,0102,0091
08/20/2016 14:22:46:1254,2556,2563,0099,0087
08/20/2016 14:22:46:1505,2559,2568,0097,0086
08/20/2016 14:22:46:1754,2553,2567,0096,0085
08/20/2016 14:22:46:2004,2560,2569,0094,0083
08/20/2016 14:22:46:3254,2556,2562,0204,0176
08/20/2016 14:22:46:3504,2559,2569,0132,0117
08/20/2016 14:22:46:3755,2559,2569,0109,0098
08/20/2016 14:22:46:4004,2561,2568,0099,0088
08/20/2016 14:22:46:4255,2562,2564,0095,0085
08/20/2016 14:22:46:4505,2557,2567,0094,0082
08/20/2016 14:22:46:4755,2556,2565,0092,0082
08/20/2016 14:22:46:5004,2563,2570,0091,0081
08/20/2016 14:22:46:5254,2559,2565,0091,0081
08/20/2016 14:22:46:5504,2558,2565,0091,0080
08/20/2016 14:22:46:5755,2562,2566,0090,0080
08/20/2016 14:22:46:6005,2562,2565,0088,0080
08/20/2016 14:22:46:6254,2561,2566,0087,0079
08/20/2016 14:22:46:6505,2559,2562,0089,0080
08/20/2016 14:22:46:6755,2561,2566,0087,0078
08/20/2016 14:22:46:7005,2559,2563,0088,0078
08/20/2016 14:22:46:7255,2563,2566,0087,0078
08/20/2016 14:22:46:7505,2562,2562,0087,0078
08/20/2016 14:22:46:7755,2560,2563,0087,0078
08/20/2016 14:22:46:8004,2561,2564,0087,0078
08/20/2016 14:22:46:8254,2558,2570,0087,0078
08/20/2016 14:22:46:8505,2562,2570,0087,0078
08/20/2016 14:22:46:8755,2559,2565,0087,0078
08/20/2016 14:22:46:9004,2561,2567,0087,0078
08/20/2016 14:22:46:9254,2564,2570,0087,0078
08/20/2016 14:22:46:9504,2559,2569,0087,0078
08/20/2016 14:22:46:9755,2558,2567,0087,0077
08/20/2016 14:22:47:0255,2559,2569,0121,0107
08/20/2016 14:22:47:0505,2562,2568,0097,0087
08/20/2016 14:22:47:0754,2554,2565,0091,0081
08/20/2016 14:22:47:1005,2557,2569,0089,0079
08/20/2016 14:22:47:1255,2561,2562,0087,0079
08/20/2016 14:22:47:1504,2563,2567,0086,0078
08/20/2016 14:22:47:1754,2560,2566,0087,0078
08/20/2016 14:22:47:2005,2329,2441,0084,0077
08/20/2016 14:22:47:2254,2370,2400,0082,0074
08/20/2016 14:22:47:2505,1982,2155,0069,0066
08/20/2016 14:22:47:2755,1511,1634,0058,0066
08/20/2016 14:22:47:3005,1637,2077,0078,0069
08/20/2016 14:22:47:3254,1536,2095,0077,0070
08/20/2016 14:22:47:3504,1515,2186,0077,0070
08/20/2016 14:22:47:3754,1816,2213,0078,0070
08/20/2016 14:22:47:4005,2089,2255,0074,0067
08/20/2016 14:22:47:4255,2188,2125,0067,0066
08/20/2016 14:22:47:4504,2200,2180,0080,0071
08/20/2016 14:22:47:4754,2374,2209,0076,0070
08/20/2016 14:22:47:5005,2283,2115,0070,0069
08/20/2016 14:22:47:5254,2282,2155,0074,0070
08/20/2016 14:22:47:5504,2177,2136,0074,0071
08/20/2016 14:22:47:5755,2001,2029,0076,0074
08/20/2016 14:22:47:6005,1616,2011,0082,0075
08/20/2016 14:22:47:6255,1564,2023,0082,0074
08/20/2016 14:22:47:6504,1760,2097,0083,0075
08/20/2016 14:22:47:6754,1748,2115,0083,0074
08/20/2016 14:22:47:7005,1882,2191,0085,0074
08/20/2016 14:22:47:7254,1998,2228,0083,0074
08/20/2016 14:22:47:7505,2309,2304,0082,0074
08/20/2016 14:22:47:7755,2336,2302,0079,0072
08/20/2016 14:22:47:8005,2415,2253,0081,0075
08/20/2016 14:22:47:8254,2413,2278,0081,0075
08/20/2016 14:22:47:8504,2421,2298,0084,0077
08/20/2016 14:22:47:8754,2382,2200,0079,0076
08/20/2016 14:22:47:9005,2240,2128,0083,0078
08/20/2016 14:22:47:9254,2159,2126,0085,0077
08/20/2016 14:22:47:9504,2149,2137,0086,0078
08/20/2016 14:22:47:9755,1970,2201,0087,0077
08/20/2016 14:22:48:0255,2434,2315,0116,0103
08/20/2016 14:22:48:0504,2394,2353,0098,0087
08/20/2016 14:22:48:0754,2431,2346,0090,0082
08/20/2016 14:22:48:1004,2393,2269,0083,0078
08/20/2016 14:22:48:1255,2194,2139,0082,0078
08/20/2016 14:22:48:1505,2149,2104,0085,0078
08/20/2016 14:22:48:1754,2179,2130,0082,0078
08/20/2016 14:22:48:2004,2051,2102,0085,0078
08/20/2016 14:22:48:2255,2012,2235,0088,0077
08/20/2016 14:22:48:2504,1873,2152,0082,0077
08/20/2016 14:22:48:2754,1971,2214,0087,0076
08/20/2016 14:22:48:3004,2116,2255,0085,0075
08/20/2016 14:22:48:5754,2064,2238,0261,0228
08/20/2016 14:22:48:6004,2093,2281,0153,0139
08/20/2016 14:22:48:6255,2330,2394,0119,0107
08/20/2016 14:22:48:6504,2305,2372,0107,0095
08/20/2016 14:22:48:6754,2363,2383,0098,0089
08/20/2016 14:22:48:7005,2453,2387,0093,0083
08/20/2016 14:22:48:7255,2439,2312,0091,0083
08/20/2016 14:22:48:7504,2454,2336,0089,0082
08/20/2016 14:22:48:7754,2371,2286,0088,0082
08/20/2016 14:22:48:8004,2284,2251,0089,0082
08/20/2016 14:22:48:8255,2143,2231,0090,0081
08/20/2016 14:22:48:9504,2252,2358,0198,0171
08/20/2016 14:22:48:9754,2313,2378,0128,0115
08/20/2016 14:22:49:0255,2319,2272,0137,0124
08/20/2016 14:22:49:0505,2320,2282,0106,0097
08/20/2016 14:22:49:0754,2356,2305,0095,0088
08/20/2016 14:22:49:1004,2261,2255,0092,0084
08/20/2016 14:22:49:1254,2138,2306,0093,0083
08/20/2016 14:22:49:1504,2176,2338,0092,0082
08/20/2016 14:22:49:1755,2229,2376,0091,0080
08/20/2016 14:22:49:2005,2329,2390,0090,0079
08/20/2016 14:22:49:2254,2329,2380,0091,0080
08/20/2016 14:22:49:2505,2444,2404,0107,0078
08/20/2016 14:22:49:2754,2455,2404,0095,0079
08/20/2016 14:22:49:3004,2479,2385,0090,0079
08/20/2016 14:22:49:3254,2469,2371,0089,0079
08/20/2016 14:22:49:3505,2293,2305,0089,0080
08/20/2016 14:22:49:3754,2375,2314,0156,0070
08/20/2016 14:22:49:4004,2285,2309,0110,0081
08/20/2016 14:22:49:4254,2159,2324,0097,0080
08/20/2016 14:22:49:4505,2290,2371,0145,0078
08/20/2016 14:22:49:4755,2267,2355,0108,0077
08/20/2016 14:22:49:5004,2213,2328,0097,0079
08/20/2016 14:22:49:5254,2249,2363,0093,0078
08/20/2016 14:22:49:5505,2350,2383,0091,0078
08/20/2016 14:22:49:5755,2415,2410,0088,0077
08/20/2016 14:22:49:6004,2389,2397,0088,0078
08/20/2016 14:22:49:6254,2460,2397,0094,0078
08/20/2016 14:22:49:6505,2454,2338,0087,0078
08/20/2016 14:22:49:6755,2441,2350,0087,0078
08/20/2016 14:22:49:7004,2421,2368,0091,0081
08/20/2016 14:22:49:7254,2428,2484,0095,0082
08/20/2016 14:22:49:7505,2522,2537,0155,0080
08/20/2016 14:22:49:7754,2561,2564,0115,0082
08/20/2016 14:22:49:8005,2562,2562,0102,0082
08/20/2016 14:22:49:8254,2563,2568,0095,0082
08/20/2016 14:22:49:8505,2560,2566,0095,0082
08/20/2016 14:22:49:8754,2559,2565,0092,0080
08/20/2016 14:22:49:9005,2563,2568,0092,0081
08/20/2016 14:22:49:9255,2563,2570,0091,0080
08/20/2016 14:22:49:9505,2561,2564,0091,0080
08/20/2016 14:22:49:9754,2563,2566,0091,0079
08/20/2016 14:22:50:0255,2557,2567,0125,0109
08/20/2016 14:22:50:0505,2556,2564,0100,0091
08/20/2016 14:22:50:0754,2560,2567,0092,0084
08/20/2016 14:22:50:1004,2564,2566,0090,0081
08/20/2016 14:22:50:1254,2561,2565,0089,0079
08/20/2016 14:22:50:1505,2558,2561,0088,0079
08/20/2016 14:22:50:1754,2560,2567,0087,0078
08/20/2016 14:22:50:2005,2562,2570,0087,0078
08/20/2016 14:22:50:2254,2561,2566,0088,0078
08/20/2016 14:22:50:2505,2563,2573,0087,0078
08/20/2016 14:22:50:2754,2561,2568,0087,0078
08/20/2016 14:22:50:3004,2560,2566,0087,0078
08/20/2016 14:22:50:3254,2561,2566,0087,0077
08/20/2016 14:22:50:3504,2562,2567,0086,0077
08/20/2016 14:22:50:3755,2560,2564,0086,0078
08/20/2016 14:22:50:4004,2562,2568,0085,0077
08/20/2016 14:22:50:4255,2561,2566,0085,0077
08/20/2016 14:22:50:4504,2562,2565,0087,0078
08/20/2016 14:22:50:4755,2560,2566,0087,0078
08/20/2016 14:22:50:5004,2560,2567,0087,0078
08/20/2016 14:22:50:5255,2562,2570,0086,0077
08/20/2016 14:22:50:5504,2562,2566,0086,0077
08/20/2016 14:22:50:5755,2566,2564,0086,0077
08/20/2016 14:22:50:6005,2562,2558,0085,0078
08/20/2016 14:22:50:6254,2562,2570,0086,0078
08/20/2016 14:22:50:6504,2563,2566,0086,0078
08/20/2016 14:22:50:6754,2563,2566,0086,0078
08/20/2016 14:22:50:7004,2562,2569,0087,0078
08/20/2016 14:22:50:7254,2562,2564,0086,0078
08/20/2016 14:22:50:7504,2562,2566,0087,0078
08/20/2016 14:22:50:7755,2563,2570,0086,0078
08/20/2016 14:22:50:8004,2555,2567,0087,0078
08/20/2016 14:22:50:8254,2561,2570,0087,0077
